policy_id,simple_question,risk_category,source,created_at,similarity
EU_AI_Act_Art_2_4,What are the obligations regarding This Regulation applies neither to public authorities in?,Low Risk,template,2025-11-11T12:51:08.469055,0.647
EU_AI_Act_Art_2_4,Can we process This Regulation applies neither to public authorities in data under this law?,Low Risk,template,2025-11-11T12:51:08.469073,0.578
EU_AI_Act_Art_2_4,Who is responsible for ensuring This Regulation applies neither to public authorities in compliance?,Low Risk,template,2025-11-11T12:51:08.469092,0.613
EU_AI_Act_Art_2_4,Does this law prohibit This Regulation applies neither to public authorities in?,Low Risk,template,2025-11-11T12:51:08.469109,0.597
EU_AI_Act_Art_2_4,What penalties apply if This Regulation applies neither to public authorities in is violated?,Low Risk,template,2025-11-11T12:51:08.469127,0.539
EU_AI_Act_Art_2_4,How can we meet EU_AI_Act_Art_2_4 requirements on This Regulation applies neither to public authorities in?,Low Risk,template,2025-11-11T12:51:08.469147,0.692
EU_AI_Act_Art_2_5,What does EU_AI_Act_Art_2_5 say about This Regulation shall not affect the application of?,Low Risk,template,2025-11-11T12:51:08.866878,0.631
EU_AI_Act_Art_2_5,Do we need to comply with EU_AI_Act_Art_2_5 when handling This Regulation shall not affect the application of?,Low Risk,template,2025-11-11T12:51:08.866905,0.537
EU_AI_Act_Art_2_5,Is This Regulation shall not affect the application of allowed under the EU_AI_Act_Art_2_5?,Low Risk,template,2025-11-11T12:51:08.866922,0.639
EU_AI_Act_Art_2_5,Are there transparency requirements for This Regulation shall not affect the application of?,Low Risk,template,2025-11-11T12:51:08.866938,0.556
EU_AI_Act_Art_2_5,What are the obligations regarding This Regulation shall not affect the application of?,Low Risk,template,2025-11-11T12:51:08.866955,0.683
EU_AI_Act_Art_2_5,Can we process This Regulation shall not affect the application of data under this law?,Low Risk,template,2025-11-11T12:51:08.866973,0.528
EU_AI_Act_Art_2_5,Who is responsible for ensuring This Regulation shall not affect the application of compliance?,Low Risk,template,2025-11-11T12:51:08.866991,0.571
EU_AI_Act_Art_2_5,Does this law prohibit This Regulation shall not affect the application of?,Low Risk,template,2025-11-11T12:51:08.867006,0.623
EU_AI_Act_Art_2_5,What penalties apply if This Regulation shall not affect the application of is violated?,Low Risk,template,2025-11-11T12:51:08.867024,0.596
EU_AI_Act_Art_2_5,How can we meet EU_AI_Act_Art_2_5 requirements on This Regulation shall not affect the application of?,Low Risk,template,2025-11-11T12:51:08.867042,0.554
EU_AI_Act_Art_2_6,What does EU_AI_Act_Art_2_6 say about This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:09.253227,0.664
EU_AI_Act_Art_2_6,Do we need to comply with EU_AI_Act_Art_2_6 when handling This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:09.253258,0.604
EU_AI_Act_Art_2_6,Is This Regulation does not apply to AI systems allowed under the EU_AI_Act_Art_2_6?,Low Risk,template,2025-11-11T12:51:09.253276,0.666
EU_AI_Act_Art_2_6,Are there transparency requirements for This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:09.253293,0.664
EU_AI_Act_Art_2_6,What are the obligations regarding This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:09.253309,0.733
EU_AI_Act_Art_2_6,Can we process This Regulation does not apply to AI systems data under this law?,Low Risk,template,2025-11-11T12:51:09.253327,0.718
EU_AI_Act_Art_2_6,Who is responsible for ensuring This Regulation does not apply to AI systems compliance?,Low Risk,template,2025-11-11T12:51:09.253344,0.644
EU_AI_Act_Art_2_6,Does this law prohibit This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:09.253360,0.744
EU_AI_Act_Art_2_6,What penalties apply if This Regulation does not apply to AI systems is violated?,Low Risk,template,2025-11-11T12:51:09.253376,0.661
EU_AI_Act_Art_2_6,How can we meet EU_AI_Act_Art_2_6 requirements on This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:09.253394,0.59
EU_AI_Act_Art_2_7_Intro,What does EU_AI_Act_Art_2_7_Intro say about Union law on the protection of personal data?,Low Risk,template,2025-11-11T12:51:09.702718,0.774
EU_AI_Act_Art_2_7_Intro,Do we need to comply with EU_AI_Act_Art_2_7_Intro when handling Union law on the protection of personal data?,Low Risk,template,2025-11-11T12:51:09.702747,0.772
EU_AI_Act_Art_2_7_Intro,Is Union law on the protection of personal data allowed under the EU_AI_Act_Art_2_7_Intro?,Low Risk,template,2025-11-11T12:51:09.702761,0.836
EU_AI_Act_Art_2_7_Intro,Are there transparency requirements for Union law on the protection of personal data?,Low Risk,template,2025-11-11T12:51:09.702775,0.777
EU_AI_Act_Art_2_7_Intro,What are the obligations regarding Union law on the protection of personal data?,Low Risk,template,2025-11-11T12:51:09.702788,0.827
EU_AI_Act_Art_2_7_Intro,Can we process Union law on the protection of personal data data under this law?,Low Risk,template,2025-11-11T12:51:09.702803,0.762
EU_AI_Act_Art_2_7_Intro,Who is responsible for ensuring Union law on the protection of personal data compliance?,Low Risk,template,2025-11-11T12:51:09.702816,0.726
EU_AI_Act_Art_2_7_Intro,Does this law prohibit Union law on the protection of personal data?,Low Risk,template,2025-11-11T12:51:09.702829,0.811
EU_AI_Act_Art_2_7_Intro,What penalties apply if Union law on the protection of personal data is violated?,Low Risk,template,2025-11-11T12:51:09.702843,0.788
EU_AI_Act_Art_2_7_Intro,How can we meet EU_AI_Act_Art_2_7_Intro requirements on Union law on the protection of personal data?,Low Risk,template,2025-11-11T12:51:09.702858,0.742
EU_AI_Act_Art_2_75,What does EU_AI_Act_Art_2_75 say about and Article 59 of this Regulation?,Low Risk,template,2025-11-11T12:51:10.128015,0.705
EU_AI_Act_Art_2_75,Do we need to comply with EU_AI_Act_Art_2_75 when handling and Article 59 of this Regulation?,Low Risk,template,2025-11-11T12:51:10.128050,0.651
EU_AI_Act_Art_2_75,Is and Article 59 of this Regulation allowed under the EU_AI_Act_Art_2_75?,Low Risk,template,2025-11-11T12:51:10.128066,0.718
EU_AI_Act_Art_2_75,Are there transparency requirements for and Article 59 of this Regulation?,Low Risk,template,2025-11-11T12:51:10.128080,0.764
EU_AI_Act_Art_2_75,What are the obligations regarding and Article 59 of this Regulation?,Low Risk,template,2025-11-11T12:51:10.128094,0.857
EU_AI_Act_Art_2_75,Can we process and Article 59 of this Regulation data under this law?,Low Risk,template,2025-11-11T12:51:10.128110,0.728
EU_AI_Act_Art_2_75,Who is responsible for ensuring and Article 59 of this Regulation compliance?,Low Risk,template,2025-11-11T12:51:10.128127,0.763
EU_AI_Act_Art_2_75,Does this law prohibit and Article 59 of this Regulation?,Low Risk,template,2025-11-11T12:51:10.128141,0.826
EU_AI_Act_Art_2_75,What penalties apply if and Article 59 of this Regulation is violated?,Low Risk,template,2025-11-11T12:51:10.128157,0.756
EU_AI_Act_Art_2_75,How can we meet EU_AI_Act_Art_2_75 requirements on and Article 59 of this Regulation?,Low Risk,template,2025-11-11T12:51:10.128174,0.638
EU_AI_Act_Art_2_8,What does EU_AI_Act_Art_2_8 say about This Regulation does not apply to any research?,Low Risk,template,2025-11-11T12:51:10.509832,0.649
EU_AI_Act_Art_2_8,Do we need to comply with EU_AI_Act_Art_2_8 when handling This Regulation does not apply to any research?,Low Risk,template,2025-11-11T12:51:10.509863,0.653
EU_AI_Act_Art_2_8,Is This Regulation does not apply to any research allowed under the EU_AI_Act_Art_2_8?,Low Risk,template,2025-11-11T12:51:10.509881,0.691
EU_AI_Act_Art_2_8,Are there transparency requirements for This Regulation does not apply to any research?,Low Risk,template,2025-11-11T12:51:10.509898,0.53
EU_AI_Act_Art_2_8,What are the obligations regarding This Regulation does not apply to any research?,Low Risk,template,2025-11-11T12:51:10.509912,0.58
EU_AI_Act_Art_2_8,Can we process This Regulation does not apply to any research data under this law?,Low Risk,template,2025-11-11T12:51:10.509927,0.597
EU_AI_Act_Art_2_8,Who is responsible for ensuring This Regulation does not apply to any research compliance?,Low Risk,template,2025-11-11T12:51:10.509944,0.501
EU_AI_Act_Art_2_8,Does this law prohibit This Regulation does not apply to any research?,Low Risk,template,2025-11-11T12:51:10.509959,0.596
EU_AI_Act_Art_2_8,What penalties apply if This Regulation does not apply to any research is violated?,Low Risk,template,2025-11-11T12:51:10.509973,0.533
EU_AI_Act_Art_2_8,How can we meet EU_AI_Act_Art_2_8 requirements on This Regulation does not apply to any research?,Low Risk,template,2025-11-11T12:51:10.509987,0.621
EU_AI_Act_Art_2_9,What does EU_AI_Act_Art_2_9 say about This Regulation is without prejudice to the rules?,Low Risk,template,2025-11-11T12:51:10.804524,0.585
EU_AI_Act_Art_2_9,Do we need to comply with EU_AI_Act_Art_2_9 when handling This Regulation is without prejudice to the rules?,Low Risk,template,2025-11-11T12:51:10.804546,0.496
EU_AI_Act_Art_2_9,Is This Regulation is without prejudice to the rules allowed under the EU_AI_Act_Art_2_9?,Low Risk,template,2025-11-11T12:51:10.804557,0.593
EU_AI_Act_Art_2_9,Are there transparency requirements for This Regulation is without prejudice to the rules?,Low Risk,template,2025-11-11T12:51:10.804568,0.584
EU_AI_Act_Art_2_9,What are the obligations regarding This Regulation is without prejudice to the rules?,Low Risk,template,2025-11-11T12:51:10.804577,0.686
EU_AI_Act_Art_2_9,Can we process This Regulation is without prejudice to the rules data under this law?,Low Risk,template,2025-11-11T12:51:10.804598,0.629
EU_AI_Act_Art_2_9,Who is responsible for ensuring This Regulation is without prejudice to the rules compliance?,Low Risk,template,2025-11-11T12:51:10.804609,0.632
EU_AI_Act_Art_2_9,Does this law prohibit This Regulation is without prejudice to the rules?,Low Risk,template,2025-11-11T12:51:10.804652,0.717
EU_AI_Act_Art_2_9,What penalties apply if This Regulation is without prejudice to the rules is violated?,Low Risk,template,2025-11-11T12:51:10.804670,0.614
EU_AI_Act_Art_2_9,How can we meet EU_AI_Act_Art_2_9 requirements on This Regulation is without prejudice to the rules?,Low Risk,template,2025-11-11T12:51:10.804687,0.483
EU_AI_Act_Art_2_10,What does EU_AI_Act_Art_2_10 say about This Regulation does not apply to obligations of?,Low Risk,template,2025-11-11T12:51:11.082419,0.538
EU_AI_Act_Art_2_10,Do we need to comply with EU_AI_Act_Art_2_10 when handling This Regulation does not apply to obligations of?,Low Risk,template,2025-11-11T12:51:11.082450,0.518
EU_AI_Act_Art_2_10,Is This Regulation does not apply to obligations of allowed under the EU_AI_Act_Art_2_10?,Low Risk,template,2025-11-11T12:51:11.082467,0.533
EU_AI_Act_Art_2_10,Are there transparency requirements for This Regulation does not apply to obligations of?,Low Risk,template,2025-11-11T12:51:11.082483,0.421
EU_AI_Act_Art_2_10,What are the obligations regarding This Regulation does not apply to obligations of?,Low Risk,template,2025-11-11T12:51:11.082497,0.486
EU_AI_Act_Art_2_10,Can we process This Regulation does not apply to obligations of data under this law?,Low Risk,template,2025-11-11T12:51:11.082514,0.456
EU_AI_Act_Art_2_10,Who is responsible for ensuring This Regulation does not apply to obligations of compliance?,Low Risk,template,2025-11-11T12:51:11.082531,0.425
EU_AI_Act_Art_2_10,Does this law prohibit This Regulation does not apply to obligations of?,Low Risk,template,2025-11-11T12:51:11.082546,0.518
EU_AI_Act_Art_2_10,What penalties apply if This Regulation does not apply to obligations of is violated?,Low Risk,template,2025-11-11T12:51:11.082560,0.387
EU_AI_Act_Art_2_10,How can we meet EU_AI_Act_Art_2_10 requirements on This Regulation does not apply to obligations of?,Low Risk,template,2025-11-11T12:51:11.082574,0.49
EU_AI_Act_Art_2_11,What does EU_AI_Act_Art_2_11 say about This Regulation does not preclude the Union or?,Low Risk,template,2025-11-11T12:51:11.354958,0.681
EU_AI_Act_Art_2_11,Do we need to comply with EU_AI_Act_Art_2_11 when handling This Regulation does not preclude the Union or?,Low Risk,template,2025-11-11T12:51:11.354980,0.671
EU_AI_Act_Art_2_11,Is This Regulation does not preclude the Union or allowed under the EU_AI_Act_Art_2_11?,Low Risk,template,2025-11-11T12:51:11.354990,0.706
EU_AI_Act_Art_2_11,Are there transparency requirements for This Regulation does not preclude the Union or?,Low Risk,template,2025-11-11T12:51:11.355000,0.623
EU_AI_Act_Art_2_11,What are the obligations regarding This Regulation does not preclude the Union or?,Low Risk,template,2025-11-11T12:51:11.355009,0.665
EU_AI_Act_Art_2_11,Can we process This Regulation does not preclude the Union or data under this law?,Low Risk,template,2025-11-11T12:51:11.355019,0.65
EU_AI_Act_Art_2_11,Who is responsible for ensuring This Regulation does not preclude the Union or compliance?,Low Risk,template,2025-11-11T12:51:11.355030,0.638
EU_AI_Act_Art_2_11,Does this law prohibit This Regulation does not preclude the Union or?,Low Risk,template,2025-11-11T12:51:11.355040,0.679
EU_AI_Act_Art_2_11,What penalties apply if This Regulation does not preclude the Union or is violated?,Low Risk,template,2025-11-11T12:51:11.355050,0.55
EU_AI_Act_Art_2_11,How can we meet EU_AI_Act_Art_2_11 requirements on This Regulation does not preclude the Union or?,Low Risk,template,2025-11-11T12:51:11.355060,0.65
EU_AI_Act_Art_2_12,What does EU_AI_Act_Art_2_12 say about This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:11.647758,0.72
EU_AI_Act_Art_2_12,Do we need to comply with EU_AI_Act_Art_2_12 when handling This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:11.647781,0.696
EU_AI_Act_Art_2_12,Is This Regulation does not apply to AI systems allowed under the EU_AI_Act_Art_2_12?,Low Risk,template,2025-11-11T12:51:11.647794,0.743
EU_AI_Act_Art_2_12,Are there transparency requirements for This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:11.647805,0.732
EU_AI_Act_Art_2_12,What are the obligations regarding This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:11.647814,0.783
EU_AI_Act_Art_2_12,Can we process This Regulation does not apply to AI systems data under this law?,Low Risk,template,2025-11-11T12:51:11.647824,0.723
EU_AI_Act_Art_2_12,Who is responsible for ensuring This Regulation does not apply to AI systems compliance?,Low Risk,template,2025-11-11T12:51:11.647834,0.704
EU_AI_Act_Art_2_12,Does this law prohibit This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:11.647844,0.799
EU_AI_Act_Art_2_12,What penalties apply if This Regulation does not apply to AI systems is violated?,Low Risk,template,2025-11-11T12:51:11.647853,0.713
EU_AI_Act_Art_2_12,How can we meet EU_AI_Act_Art_2_12 requirements on This Regulation does not apply to AI systems?,Low Risk,template,2025-11-11T12:51:11.647864,0.671
